title,imdb_score,predicted_score
Hikaru Utada Laughter in the Dark Tour 2018,8.2,7.3
Raat Akeli Hai,7.3,6.4
Patria,7.2,7.3
The Ruthless,6.2,6.3
Lady Driver,5.7,6.2
Under the Riccione Sun,5.5,5.9
Good Sam,5.7,5.8
Funny Boy,6.4,6.3
Kevin Hart: Irresponsible,6.5,5.7
Airplane Mode,5.1,5.9
Paradise Beach,4.6,5.7
Petta,7.3,6.5
LA Originals,7.2,6.9
A California Christmas,5.8,6.1
Secrets of the Saqqara Tomb,7.2,7.3
Alien Warfare,2.6,5.1
Funan,6.8,7.2
The Knight Before Christmas,5.5,6.0
Black Beach,5.6,5.9
Hospital,3.1,5.2
Ella Fitzgerald: Just One of Those Things,6.9,6.8
Enter the Anime,2.6,6.6
Offering to the Storm,6.2,6.0
Our Planet: Behind the Scenes,8.3,6.7
The Binding,4.8,5.5
Back of the Net,5.1,5.9
Knock Down the House,7.2,6.8
Romeo Akbar Walter,6.6,6.0
Seven,7.3,6.3
Parchís: the Documentary,6.8,7.1
Memories of a Teenager,6.5,6.2
Notes for My Son,6.4,6.1
Rising Phoenix,8.1,7.1
Made in China,6.2,5.8
Operation Christmas Drop,5.8,5.4
Eeb Allay Ooo!,7.2,6.2
The Influence,4.6,6.4
Brave Blue World,6.7,6.6
DNA,5.9,6.4
Rising High,5.9,6.2
Spelling the Dream,6.9,6.8
Rogue Warfare: Death of a Nation,3.3,6.0
Monster Run,5.2,5.5
Youth v Gov,6.7,7.0
Really Love,6.1,5.8
Rhys Nicholson: Live at the Athenaeum,7.5,5.7
Dragons: Rescue Riders: Secrets of the Songwing,5.0,5.8
Wira,6.3,6.0
Malaal,5.8,5.9
Ronny Chieng: Asian Comedian Destroys America!,7.4,5.7
All Together Now,6.5,6.1
Luka Chuppi,6.3,6.1
Bheeshma,6.5,5.7
Calum von Moger: Unbroken,6.2,6.9
Octonauts and the Caves of Sac Actun,6.2,6.2
18 Presents,6.9,6.3
Panipat,5.2,6.6
Three Thieves,8.2,6.0
Cinderela Pop,4.5,5.3
Isi & Ossi,6.4,5.7
The Millions,5.4,6.0
Maria,5.0,5.6
Residue,6.5,6.1
Beats,6.3,6.3
Eric Andre: Legalize Everything,6.1,5.7
Wheels of Fortune,5.3,6.1
Christmas Crossfire,4.8,5.8
The Scary House,5.4,5.3
Xico's Journey,5.1,6.3
"Hello, Privilege. It's Me, Chelsea",4.5,6.7
"Berlin, Berlin",3.8,5.8
The Main Event,4.8,5.5
Kannum Kannum Kollaiyadithaal,7.7,6.1
"ariana grande: excuse me, i love you",6.3,6.9
Bobbleheads: The Movie,2.3,6.2
The Christmas Chronicles: Part Two,6.0,5.9
Octonauts and the Great Barrier Reef,6.5,5.7
Malibu Rescue,4.9,5.2
It Takes a Lunatic,6.6,7.3
Bert Kreischer: Hey Big Boy,7.0,5.7
Midnight at the Magnolia,5.8,5.5
Girls with Balls,3.9,5.3
A Kid from Coney Island,7.0,6.9
Soni,7.1,6.2
Malang,6.5,5.6
Mrs. Serial Killer,4.2,6.1
Tragic Jungle,5.6,5.9
Rubaru Roshni,8.6,7.0
The Man Without Gravity,5.8,6.4
Shine Your Eyes,6.5,6.0
The Little Switzerland,4.8,6.0
Mucho Mucho Amor: The Legend of Walter Mercado,7.2,6.9
Menendez: The Day of the Lord,4.9,5.4
Single Slipper Size - 7,8.4,6.1
Happy Old Year,7.2,6.0
37 Seconds,7.4,6.3
Keeping the Bees,5.8,6.3
Psycho,6.2,6.2
Simon Amstell: Set Free,6.5,5.6
The Most Dangerous Man in Europe,6.8,7.1
Dragon Quest: Your Story,6.5,6.2
Jack Whitehall: Christmas with my Father,6.0,6.7
Full Out 2: You Got This!,4.6,5.6
Tune in for Love,7.1,6.1
#AnneFrank. Parallel Stories,6.5,7.4
Who Would You Take to a Deserted Island?,5.3,6.2
Sarah Cooper: Everything's Fine,5.5,5.6
Paris Is Us,4.6,6.1
The Path of the Anaconda,6.7,6.7
A Christmas Prince: The Royal Baby,5.4,5.3
All the Freckles in the World,5.2,5.6
Oprah Winfrey Presents: When They See Us Now,7.7,6.7
Out of the Clear Blue Sky,6.5,6.0
Quiet,6.4,6.2
Fortune Feimster: Sweet & Salty,6.8,6.0
Gather,7.8,6.7
Bombay Rose,6.2,6.7
Jo Pil-ho: The Dawning Rage,6.3,5.9
ReMastered: The Miami Showband Massacre,7.0,6.7
Amy Schumer: Growing,5.4,5.7
Motichoor Chaknachoor,5.8,6.0
Chris D'Elia: No Pain,5.9,5.6
A New York Christmas Wedding,5.3,5.8
Classmates Minus,7.1,6.5
Little Big Women,7.2,6.4
Indoo Ki Jawani,3.0,6.3
Franco Escamilla: bienvenido al mundo,7.0,5.7
Class of '83,5.8,5.7
Jungle Beat: The Movie,5.4,6.2
Villain,5.9,5.8
Bigflo & Oli: Hip Hop Frenzy,6.7,6.9
Shanghai Fortress,4.3,5.7
Kabir Singh,7.0,6.2
Seth Meyers: Lobby Baby,7.4,5.7
Firebrand,5.1,6.3
Deadly Switch,4.5,5.6
Whitney Cummings: Can I Touch It?,6.5,5.7
Jeff Dunham: Beside Himself,6.9,5.7
Uma Maheswara Ugra Roopasya,7.7,6.5
Gunjan Saxena: The Kargil Girl,5.6,6.3
The Beast,5.2,5.6
Kitty Love: An Homage to Cats,5.1,6.6
Nate: A One Man Show,6.6,5.7
Cargo,5.6,6.3
The Yin-Yang Master: Dream of Eternity,6.4,6.1
Hazel Brugger: Tropical,6.2,5.7
Uyare,8.0,6.4
Choked: Paisa Bolta Hai,5.7,6.1
Òlòtūré,5.5,6.3
Travis Scott: Look Mom I Can Fly,6.3,6.8
Tell Me When,5.7,6.6
Bridezilla,6.1,5.9
Emicida: AmarElo - It's All for Yesterday,8.5,6.8
Shawn Mendes: Live in Concert,7.1,6.8
The (Silent) War,5.5,6.1
I Am Vengeance: Retaliation,3.4,5.7
Afonso Padilha: Classless,6.8,5.7
Fierce,5.5,6.1
The Lost Okoroshi,5.8,5.9
Lift Like a Girl,7.8,6.9
The Trap,4.3,5.9
Road to Roma,7.7,6.7
Larry the Cable Guy: Remain Seated,6.6,5.8
Asphalt Goddess,4.9,6.4
The Crystal Calls - Making The Dark Crystal: Age of Resistance,7.6,6.8
The Spooky Tale of Captain Underpants Hack-a-Ween,5.9,5.7
The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,7.1,6.4
Cemara's Family,7.7,6.0
Ek Ladki Ko Dekha Toh Aisa Laga,5.6,6.1
The Larva Island Movie,5.1,6.3
Ultras,6.2,6.3
"Ken Jeong: You Complete Me, Ho",5.7,5.7
The Stand at Paxton County,6.3,6.1
A Second Chance: Rivals!,4.6,5.9
Murder to Mercy - The Cyntoia Brown Story,6.3,6.9
Alex Fernández: The Best Comedian in the World,6.1,5.6
Angela's Christmas Wish,7.1,6.3
Strain,5.6,6.2
"¡Ay, mi madre!",3.9,5.8
Ramprasad Ki Tehrvi,7.5,6.0
Bulbbul,6.5,5.8
Thiago Ventura: POKAS,6.4,5.8
Red Snow,4.5,6.2
Dolly Parton's Christmas on the Square,5.2,5.6
You've Got This,5.8,5.7
"Rob Schneider: Asian Momma, Mexican Kids",5.5,5.6
Los Tigres del Norte at Folsom Prison,7.0,6.7
Despite Everything,5.3,5.8
Tiffany Haddish: Black Mitzvah,6.3,5.7
Into the Beat,5.3,5.9
What the F* Is Going On?,7.4,6.8
Cuddle Weather,6.0,5.9
The Three Deaths of Marisela Escobedo,8.1,7.0
Rogue Warfare: The Hunt,3.1,5.8
99 Songs,6.6,6.1
Uncovered,4.6,5.4
The Rope Curse 2,4.7,5.5
Bennett's War,6.0,6.3
Night on Earth: Shot in the Dark,7.7,6.6
Shikara,3.3,6.3
A Land Imagined,6.2,5.9
Hating Peter Tatchell,7.6,6.8
Twin Murders: The Silence of the White City,5.3,5.3
The Man Who Feels No Pain,7.3,5.9
The Boys in the Band: Something Personal,7.2,6.4
Any Crybabies Around?,6.0,6.2
Holiday Rush,4.9,5.6
Love,7.0,5.9
The Body,5.5,5.8
The Blue Elephant 2,8.2,5.8
A Choo,5.5,5.4
The Claus Family,5.5,5.7
Sillu Karupatti,8.0,6.2
K. D.,8.4,6.4
Street Flow,6.4,6.2
Torbaaz,6.9,6.0
Sam Jay: 3 in the Morning,6.4,5.7
The Magic School Bus Rides Again: Kids in Space,6.1,5.5
Iliza Shlesinger: Unveiled,6.5,5.8
Michelle Buteau: Welcome to Buteaupia,7.0,5.7
Vikruthi,7.4,6.4
Nasha Natasha,6.3,6.8
Manmadhudu 2,4.8,6.3
Just Another Christmas,6.7,6.2
The App,2.7,5.6
Dance Dreams: Hot Chocolate Nutcracker,7.0,6.5
Once Again,7.0,5.9
Dragons: Rescue Riders: Hunt for the Golden Dragon,5.1,5.8
Intuition,5.5,6.1
Still Laugh-In: The Stars Celebrate,5.2,5.7
Mi amigo Alexis,5.1,6.0
Vir Das: For India,7.7,5.8
True: Friendship Day,6.9,5.8
Shimla Mirchi,4.6,5.8
Felix Lobrecht: Hype,5.8,5.7
Evelyn,7.2,6.9
The Unknown Saint,6.5,6.2
Penalty,5.3,6.5
Albert  Pinto Ko Gussa Kyun Aata Hai?,5.5,6.2
Spirit Riding Free: Spirit of Christmas,5.2,5.9
AK vs AK,6.9,5.8
Nneka the Pretty Serpent,3.7,5.6
Varane Avashyamund,6.9,6.0
Chopsticks,6.5,6.3
U-Turn,4.4,5.4
Kappela,7.5,5.7
The Fisherman's Diary,6.4,6.5
Back to School,5.3,5.9
ReMastered: Massacre at the Stadium,7.2,6.9
Fearless,4.9,7.0
Chaman Bahar,6.9,6.3
Sethum Aayiram Pon,7.2,6.1
ReMastered: The Lion's Share,6.9,6.9
"Ray Romano: Right Here, Around the Corner",7.2,6.6
Arsenio Hall: Smart and Classy,6.0,5.7
Guna 369,6.7,5.9
High & Low: The Worst,6.7,5.9
Whipped,4.0,5.9
Masameer: The Movie,5.9,6.7
Luccas Neto in: Summer Camp,2.8,6.0
Bulbul Can Sing,7.0,6.2
Maska,5.9,6.0
The 3rd Eye 2,5.4,5.7
Dead Kids,5.3,6.0
Too Handsome To Handle,6.7,6.0
Ginny Weds Sunny,5.7,6.1
Dark City Beneath the Beat,6.6,6.6
The Car: Road to Revenge,4.0,4.7
Jezebel,6.6,6.1
Kenny Sebastian: The Most Interesting Person in the Room,6.0,5.7
Father Soldier Son,7.3,7.2
Juanita,6.0,6.2
A Family Reunion Christmas,5.8,5.2
Nimbe: The Movie,5.9,6.3
Chippa,6.5,6.2
Isa Pa with Feelings,7.8,5.9
Omo Ghetto: The Saga,7.5,6.0
The Knight and the Princess,5.5,6.4
Showtime 1958,5.6,6.3
One-Way to Tomorrow,5.6,5.8
"Colin Quinn: Red State, Blue State",7.6,5.7
Malibu Rescue: The Next Wave,4.8,5.2
Money Trap,6.0,6.2
Kaali Khuhi,3.5,5.4
Nothing to Lose 2,3.0,6.3
Blood Will Tell,6.1,6.1
George Lopez: We'll Do It for Half,5.7,5.6
Time Out,5.9,5.9
Dark Forces,2.7,4.8
Pegasus,6.3,5.8
Bhangra Paa Le,6.2,6.4
Milestone,6.6,6.2
122,6.0,5.3
Saavat,6.5,6.1
Dorasani,5.8,6.1
Krishna and His Leela,5.6,5.8
A Go! Go! Cory Carson Halloween,6.4,5.4
Axone,6.9,6.2
Dilan 1991,6.5,6.0
A Go! Go! Cory Carson Christmas,6.1,5.8
Dying to Tell,6.8,6.8
Tootsies & The Fake,5.9,6.0
Namaste Wahala,5.1,5.9
Guillermo Vilas: Settling the Score,7.1,6.9
The Beginning of Life 2: Outside,8.0,6.9
90 ML,3.3,6.1
Citation,6.1,6.3
Adam Devine: Best Time of Our Lives,5.9,5.8
Dogwashers,5.8,6.3
Small Chops,3.0,6.2
Kaagar,6.2,6.5
Stunt School,4.4,5.9
Bypass Road,5.4,6.2
La Vocera,7.2,6.8
Fan Girl,6.6,6.2
Ahaan,7.0,6.1
Ricardo Quevedo: los amargados somos más,7.3,5.7
Deon Cole: Cole Hearted,6.9,5.8
Who's the Boss,5.7,5.7
27 Steps of May,8.0,6.3
Mere Pyare Prime Minister,6.8,6.3
Brother in Love,7.0,5.8
All Because of You,3.9,5.4
Urzila Carlson: Overqualified Loser,6.3,5.7
From Stress to Happiness,6.3,6.7
Luccas Neto em: Uma Babá Muito Esquisita,3.0,5.5
Jai Mummy Di,3.7,5.9
One Day We'll Talk About Today,7.4,7.0
Perfume Imaginary Museum “Time Warp”,6.5,5.6
Dolly Kitty and Those Twinkling Stars,5.5,6.5
Mariposa,6.9,6.0
Kedibone,4.5,6.2
Kevin Hart's Guide to Black History,5.5,5.7
London Hughes: To Catch A D*ck,4.7,5.7
Jeff Garlin: Our Man in Chicago,5.9,5.7
Milea,6.1,5.9
Guatemala: Heart of the Mayan World,6.6,6.7
Furtive,5.1,5.6
Illegal Woman,6.1,6.4
Seriously Single,4.4,5.7
Four Sisters Before the Wedding,6.2,6.3
Girl's Revenge,5.7,6.1
Velvet Colección: Grand Finale,7.2,5.5
Aaviri,3.5,6.1
A Home with a View,5.9,6.2
A Trash Truck Christmas,5.5,5.7
RattleSnake: The Ahanna Story,4.7,6.5
The Bling Lagosians,6.4,6.2
Sitara,8.0,7.1
Léa & I,6.5,6.8
Mundina Nildana,6.2,6.0
Tuna Girl,6.1,6.2
Mo Gilligan: Momentum,6.3,5.7
This Lady Called Life,6.7,6.3
Andre and His Olive Tree,6.7,6.9
Guddiyan Patole,7.0,6.4
Santana,3.8,6.0
Hunter in the Blue Side of Manchester,5.7,6.1
Tarung Sarung,5.9,5.8
Gold Statue,6.2,6.6
The Zoya Factor,4.3,6.2
"Hello, Love, Goodbye",7.3,6.0
Super Monsters Furever Friends,5.7,6.4
Hot Gimmick: Girl Meets Boy,4.4,6.0
Yeh Ballet,7.5,6.4
Andhaghaaram,7.6,5.7
Liss Pereira: Reteniendo Liquidos,6.4,5.7
Hire a Woman,7.1,5.7
Super Monsters Save Christmas,4.8,6.0
I'm Leaving Now,6.6,6.7
Ludo,7.6,6.5
Mallesham,8.3,6.4
Mike Epps: Only One Mike,4.7,5.7
Kill Me If You Dare,4.4,5.7
The 9th Precinct,5.6,5.7
Whindersson Nunes: Adulto,7.0,5.8
"Kalel, 15",7.2,6.3
Kandasamys: The Wedding,6.0,6.0
A Tale of Two Kitchens,6.5,6.4
Mujeres arriba,3.8,5.6
2 Weeks in Lagos,6.5,6.0
Kids on the Block,5.6,5.7
Eggnoid: Love & Time Portal,6.1,5.7
Asura Guru,3.2,5.6
Kaake Da Viyah,5.1,5.9
Horrid Henry's Gross Day Out,5.9,5.8
House Arrest,5.5,6.0
Beyond the Boundary: ICC Women's T20 World Cup Australia 2020,6.0,6.6
Bombairiya,4.5,6.3
Dad Wanted,5.7,6.0
Revenge of the Pontianak,5.3,5.1
Wanted - Matloubin,4.5,6.2
Love for Sale 2,7.0,5.8
Uriyadi 2,7.1,5.7
Irandam Ulagaporin Kadaisi Gundu,7.2,6.3
Carlos Almaraz: Playing with Fire,7.5,6.8
Hamid,7.7,6.3
Life Overtakes Me,5.0,6.5
David A. Arnold Fat Ballerina,7.3,5.7
Upstarts,6.7,6.3
Mehandi Circus,7.3,6.5
Feo pero Sabroso,4.3,5.9
This Earth of Mankind,6.8,7.1
Francesco De Carlo: Cose di Questo Mondo,6.3,5.7
#FriendButMarried 2,6.9,5.9
Sarvam Thaala Mayam,7.6,6.4
Spirit Riding Free: Ride Along Adventure,6.1,5.7
Fadily Camara: La plus drôle de tes copines,5.7,5.7
Anelka: Misunderstood,6.4,6.9
Mokalik (Mechanic),6.2,6.2
Amit Tandon: Family Tandoncies,7.1,5.8
The Panti Sisters,5.5,6.1
15 August,5.7,6.1
Antoine Griezmann: The Making of a Legend,6.5,6.7
Dear Affy,5.2,5.8
Sur Sapata,7.3,6.5
Luccas Neto in: Children's Day,2.5,5.6
Death Can Wait,4.6,5.9
Super Monsters Back to School,6.2,6.1
Love Like the Falling Rain,4.7,5.8
Marjoun and the Flying Headscarf,6.8,6.1
Kilometers and Kilometers,6.3,6.1
Pinkfong & Baby Shark's Space Adventure,5.1,6.2
One Take,5.9,7.0
Ali & Alia,5.0,6.0
Love and Fury,6.6,6.9
Maniyarayile Ashokan,4.7,6.0
Gone,7.4,5.1
Born Beautiful,5.4,6.0
To Be of Service,7.3,6.8
What are the Odds?,5.2,7.1
"Sincerely Yours, Dhaka",6.9,6.5
Fukrey Boyzzz: Space Mein Fukrapanti,7.8,6.3
Si Doel the Movie 3,6.5,5.8
Grego Rossello: Disculpe las molestias,4.5,5.7
Sky Tour: The Movie,5.5,6.8
Saverio Raimondo: Il Satiro Parlante,5.7,5.8
Lola Igna,7.2,6.3
Mutiny of the Worker Bees,4.1,6.0
I'm Glad I Did,8.4,7.1
RK Nagar,5.1,5.7
"Martin Matte: La vie, la mort... eh la la..!",6.5,5.7
David Batra: Elephant in The Room,5.9,5.8
Evvarikee Cheppoddu,7.2,6.1
Ave Maryam,6.9,5.7
Uncle Naji in UAE,5.0,5.6
Voiceless,6.7,5.8
Mayday Life,6.7,7.0
Super Monsters: Vida's First Halloween,5.9,6.1
40 Sticks,5.7,5.7
Belmonte,6.1,6.1
An Unremarkable Christmas,3.2,6.1
Kambili: The Whole 30 Yards,6.8,5.8
GIMS: On the Record,6.8,6.9
Between Maybes,6.2,5.9
Alone/Together,6.6,5.9
"Yours Sincerely, Kanan Gill",7.1,5.8
We Are One,4.7,6.8
Alelí,6.3,6.2
Ainu Mosir,6.6,6.1
Bhai - Vyakti Ki Valli 2,7.6,6.5
Finding Agnes,5.0,6.2
Daniel Sosa: Maleducado,6.1,5.7
The App That Stole Christmas,3.7,5.9
Sanitation Day,3.3,5.8
Crazy Awesome Teachers,6.1,6.2
Chico Bon Bon and the Very Berry Holiday,5.7,5.9
In Paradox,5.0,5.8
Rakkhosh,4.8,5.6
Vir Das: Outside in - The Lockdown Special,6.4,5.6
Leyla Everlasting,3.7,6.1
We Are Legends,5.2,5.7
My Stupid Boss 2,6.6,6.2
Fate of Alakada,6.9,6.1
Sab el-Burumbah,5.6,5.9
Si Doel the Movie 2,6.8,5.9
Mama Drama,6.3,6.1
The Wedding Shaman,7.1,6.0
She Is,5.8,6.3
Holy Expectations,5.2,5.9
Nenjamundu Nermaiyundu Odu Raja,6.1,6.2
Go! The Unforgettable Party,5.1,5.4
The Day I Lost My Shadow,6.1,6.2
Miranda Sings Live... Your Welcome,5.4,5.7
Story of Kale: When Someone's in Love,6.4,5.7
Sakaling Maging Tayo,7.0,5.6
Thottappan,6.9,6.5
Ibrahim: A Fate to Define,7.4,6.7
Super Monsters: Santa's Super Monster Helpers,4.5,5.8
High End Yaariyaan,5.4,5.9
Edoardo Ferrario: Temi Caldi,6.5,5.7
The Gray Man,6.6,5.8
RRR,8.0,6.8
Sing 2,7.4,6.8
The Man from Toronto,5.8,5.6
Hustle,7.4,6.6
Spiderhead,5.4,5.7
The Sea Beast,7.1,6.3
Girl in the Picture,7.3,7.0
Incantation,6.2,5.5
Umma,4.6,5.7
Operation Mincemeat,6.6,7.0
Valley of the Dead,6.5,5.3
Bill Burr: Live at Red Rocks,7.8,6.8
The Adam Project,6.7,6.2
Don't Look Up,7.2,7.5
The Power of the Dog,6.8,6.4
Blasted,4.8,5.5
"Hello, Goodbye, and Everything in Between",4.9,5.9
Interceptor,4.5,5.8
The Lost Daughter,6.7,6.6
"tick, tick... BOOM!",7.5,6.7
Red Notice,6.3,6.3
My Daughter's Killer,6.9,6.9
Love & Gelato,5.1,6.1
Apollo 10½:  A Space Age Childhood,7.3,5.4
The Alpinist,8.0,7.0
The Mitchells vs. the Machines,7.6,6.4
The Harder They Fall,6.5,6.4
Major,9.1,6.2
Our Father,6.5,6.9
Windfall,5.7,6.0
Senior Year,5.5,6.4
Texas Chainsaw Massacre,4.8,5.3
The Guilty,6.3,6.0
The Colony,5.3,5.3
Norm Macdonald: Nothing Special,7.6,6.9
The Bubble,4.7,6.3
The Hand of God,7.4,6.6
For Jojo,4.2,6.2
The Unforgivable,7.1,6.6
Against the Ice,6.5,6.2
Metal Lords,6.7,6.3
Jennifer Lopez:  Halftime,6.5,6.8
Anek,7.1,6.0
Ricky Gervais: SuperNature,7.8,5.7
Beauty,3.9,5.9
Fear Street: Part One - 1994,6.2,6.0
Who We Are: A Chronicle of Racism in America,6.2,7.1
Bo Burnham: Inside,8.7,7.1
Av: The Hunt,5.5,5.3
Gunpowder Milkshake,6.0,5.7
Bubble,6.3,5.8
Passing,6.7,6.1
Munich: The Edge of War,6.8,6.6
Army of Thieves,6.4,4.9
The Weekend Away,5.6,5.9
A Perfect Pairing,6.1,5.6
Cristela Alonzo: Middle Classy,6.8,6.6
Army of the Dead,5.7,5.5
Downfall: The Case Against Boeing,7.4,6.9
Rescued by Ruby,7.1,5.9
Black Crab,5.6,5.7
14 Peaks: Nothing Is Impossible,7.7,7.0
Bigbug,5.4,5.9
Image of Victory,7.5,6.9
Choose or Die,4.7,5.2
Kate,6.2,6.0
The Dig,7.1,6.8
Bill Burr Presents: Friends Who Kill,4.5,6.8
Till Death,5.8,5.3
Fear Street: Part Two - 1978,6.7,6.0
Fatherhood,6.6,6.5
White Hot: The Rise & Fall of Abercrombie & Fitch,5.7,6.9
Coming Home in the Dark,5.7,5.2
Too Old for Fairy Tales,6.1,5.7
Long Story Short,6.5,5.7
The Sparks Brothers,7.8,7.6
The Shadow in My Eye,7.3,6.7
Dave Chappelle: The Closer,8.0,5.8
No One Gets Out Alive,5.3,5.5
The Vault,6.4,5.8
The Tinder Swindler,7.2,7.1
Under the Amalfi Sun,5.2,5.9
Oxygen,6.5,5.4
Last Man Down,4.8,5.2
The Trip,6.9,5.1
The Woman in the Window,5.7,6.2
365 Days: This Day,2.5,6.1
Aftermath,5.3,5.6
Chickenhare and the Hamster of Darkness,6.3,6.0
Toscana,5.7,5.8
Home Team,6.0,5.7
Live Is Life,7.0,6.3
The White Tiger,7.1,6.6
Captain Nova,5.5,5.1
Outlaws,6.9,5.7
Hypnotic,5.3,5.4
Return to Space,7.3,7.1
Along for the Ride,6.1,5.9
Worth,6.8,6.7
The Starling,6.3,6.4
The Ice Road,5.6,5.9
Back to the Outback,6.5,6.3
After We Fell,4.6,6.0
Jewel,3.3,6.1
Zone 414,4.9,5.5
The Wrath of God,5.7,5.9
The Mystery of Marilyn Monroe: The Unheard Tapes,6.2,7.0
Yes Day,5.7,5.6
Ante... Sundaraniki!,8.0,5.9
"Bob Ross: Happy Accidents, Betrayal & Greed",6.9,7.0
Bhool Bhulaiyaa 2,5.9,5.8
Glamour Girls,3.6,6.3
Gladbeck: The Hostage Crisis,7.5,6.8
Peter Rabbit 2: The Runaway,6.2,6.4
Joel Kim Booster: Psychosexual,5.5,6.7
Beast,5.2,5.9
The Last Letter From Your Lover,6.6,6.0
Final Account,7.1,7.0
Things Heard & Seen,5.3,5.7
Vivo,6.7,6.6
My Little Pony: A New Generation,6.8,6.1
Fistful of Vengeance,4.4,6.0
Restless,5.8,5.5
Blood Red Sky,6.1,5.2
The Witcher: Nightmare of the Wolf,7.2,6.4
Gangubai Kathiawadi,7.0,6.7
Godse,8.2,5.7
Malcolm & Marie,6.6,6.1
Brazen,4.1,5.6
Space Sweepers,6.5,6.1
The Lovebirds,6.0,5.2
Trust No One: The Hunt for the Crypto King,6.3,6.9
Borrego,5.7,5.8
Intrusion,5.2,5.9
Count Me In,6.8,6.7
Nightbooks,5.7,5.3
Through My Window,5.4,6.1
My Wonderful Life,5.8,5.9
Taylor Tomlinson: Look at You,7.3,6.6
The Takedown,5.7,6.1
The Summit of the Gods,7.5,6.9
Love Hard,6.3,5.7
Pete Davidson Presents: The Best Friends,4.7,6.7
The Pirates: The Last Royal Treasure,6.0,6.1
Beckett,5.6,5.9
Jim Gaffigan: Comedy Monster,6.8,5.7
The Block Island Sound,5.3,5.0
Night Teeth,5.6,5.4
Cosmic Sin,2.5,5.4
Cyber Hell: Exposing an Internet Horror,6.5,6.9
America: The Motion Picture,5.6,6.7
Like A Rolling Stone: The Life & Times of Ben Fong-Torres,7.3,6.9
SAS: Red Notice,5.2,6.0
Tyler Perry's A Madea Homecoming,5.6,6.0
The God Committee,5.8,5.9
Thunder Force,4.4,5.8
Dangerous Liaisons,3.9,5.9
Awake,4.9,5.5
Amy Schumer Presents: Parental Advisory,3.8,6.7
7 Prisoners,7.1,6.3
He's All That,4.3,5.7
Robin Robin,7.2,5.7
Prayers for the Stolen,7.3,6.4
Aziz Ansari: Nightclub Comedian,7.0,5.5
Kuttavum Shikshayum,6.2,5.9
The House,6.9,5.7
The Royal Treatment,5.2,5.3
Schumacher,7.4,7.0
There's Someone Inside Your House,4.8,5.2
Stowaway,5.6,5.8
Ali Wong: Don Wong,6.5,5.7
Jimmy Carr: His Dark Material,7.1,5.7
Paul Virzi: Nocturnal Admissions,7.1,5.7
Sweet Girl,5.5,5.9
Minnal Murali,8.1,6.2
Seaspiracy,8.1,6.9
Viraata Parvam,8.0,5.9
Collision,3.9,5.9
Operation Romeo,6.2,6.2
Pray Away,6.5,7.0
Moxie,6.7,6.4
Wish Dragon,7.2,6.1
Silverton Siege,6.2,5.8
Jaadugar,7.3,6.4
Good on Paper,5.6,5.7
Finding ʻOhana,6.1,5.5
Bruised,6.1,6.3
Green Snake,6.8,6.6
Hilda and the Mountain King,7.7,6.6
Procession,7.2,7.1
Diana: The Musical,4.2,6.4
Ben & Jody,5.4,5.8
The Wasteland,4.6,5.4
David Spade: Nothing Personal,5.8,6.6
Shiny_Flakes: The Teenage Drug Lord,7.3,6.9
A Cop Movie,7.0,6.8
Untold: Malice at the Palace,7.5,6.8
Django & Django,6.9,6.7
Photocopier,6.7,6.2
Afterlife of the Party,5.8,6.0
F3: Fun and Frustration,5.5,5.7
Stand Out: An LGBTQ+ Celebration,5.9,6.9
Dirty Daddy: The Bob Saget Tribute,6.6,5.9
Riverdance: The Animated Adventure,5.4,6.6
My Best Friend Anne Frank,6.2,6.3
Thar,6.1,5.7
Without Saying Goodbye,5.7,5.6
Kingdom: Ashin of the North,7.2,5.2
My Father's Violin,6.4,6.2
Love and Leashes,6.3,5.8
Marmaduke,4.8,6.3
Nate Bargatze: The Greatest Average American,7.3,5.7
The Privilege,4.6,5.3
More the Merrier,5.4,5.7
Trees of Peace,6.4,6.3
Badhaai Do,7.1,6.6
Jane Fonda & Lily Tomlin: Ladies Night Live,5.5,6.7
Mixtape,6.6,5.6
Britney vs. Spears,6.4,6.8
Ranveer vs Wild with Bear Grylls,7.3,6.6
Dear Friend,5.9,6.0
Marilyn's Eyes,6.6,6.3
Prey,4.3,5.9
Misha and the Wolves,6.7,7.2
The Kissing Booth 3,4.7,5.9
The Loud House Movie,6.1,6.1
Fever Dream,5.4,5.5
Blue Miracle,6.6,5.6
Home2Home,7.9,6.6
83,7.5,7.0
Rurouni Kenshin: The Beginning,7.4,6.3
Honeymoon With My Mother,5.8,6.0
Death to 2021,6.3,5.7
"Vengeance Is Mine, All Others Pay Cash",7.0,5.7
The Getaway King,6.5,6.0
Yaksha: Ruthless Operations,6.2,5.6
Outside the Wire,5.4,5.5
Civil: Ben Crump,5.4,7.0
The Minimalists: Less Is Now,5.9,6.6
The Devil Below,4.2,5.2
The Seventh Day,4.5,5.5
Extinct,5.4,6.0
The Fable: The Killer Who Doesn't Kill,6.8,5.6
Rurouni Kenshin: The Final,7.2,6.3
Bruna Louise: Demolition,4.5,6.6
Prophetess,6.8,6.5
To All the Boys: Always and Forever,6.3,6.2
100 días con la Tata,7.9,6.5
Aileen Wuornos: American Boogeywoman,3.7,5.5
Tall Girl 2,4.7,5.6
Nobody Sleeps in the Woods Tonight 2,3.9,5.2
A Week Away,5.7,5.6
