movieId,title,genres_x,id,type,description,release_year,age_certification,runtime,genres_y,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
181315,Phantom Thread,Drama|Romance,tm315174,MOVIE,"In 1950s London, renowned British dressmaker Reynolds Woodcock comes across Alma, a young, strong-willed woman, who soon becomes ever present in his life as his muse and lover.",2017,R,130,"['drama', 'romance']","['US', 'GB']",,tt5776858,7.4,130006.0,14.833,7.3
181369,The Mole,Drama|Thriller,ts31263,SHOW,"Players working as a team complete a series of difficult physical and psychological tests, each worth a set amount of money. One of the players, however, is a ""Mole"" or saboteur, whose goal is to foil the efforts of the other players without revealing his or her identity. At the end of each episode, the group is given a quiz on The Mole's identity. The player who knows the least information about The Mole is then immediately sent home. In the final episode, The Mole is revealed and the one remaining player wins the jackpot, up to $1,000,000.",2001,TV-14,47,['reality'],"['BE', 'US']",5.0,tt0270792,7.6,1155.0,2.189,7.8
181541,The Worthy,Action,tm245155,MOVIE,A visually spectacular dystopian take on an Arab world torn apart by social disorder.,2016,,95,"['thriller', 'action', 'scifi', 'fantasy', 'family', 'european']",['AE'],,tt4943218,5.1,2004.0,5.348,4.8
181545,Voyeur,Documentary,tm352774,MOVIE,"Journalism icon Gay Talese reports on Gerald Foos, the Colorado motel owner who allegedly secretly watched his guests with the aid of specially designed ceiling vents, peering down from an ""observation platform"" he built in the motel's attic.",2017,R,95,"['documentation', 'crime', 'drama']",['US'],,tt3465276,6.1,6097.0,9.593,6.0
181559,The Good Cop,Action|Comedy,ts86831,SHOW,"Danny Confino is a full-time cop, during one of the police's worst times. A period in which its image is at a low ebb, they are ousted every week, harassed by commanders twice a week, budgets are cut and complaints against police are piled up in DIP offices. He returns to his parents' home in order to live there temporarily, but the temporary becomes permanent and Danny finds that life at home is superior to any crime scene.",2015,TV-MA,28,"['comedy', 'drama']",['IL'],3.0,tt6070434,7.6,385.0,1.542,7.0
181559,The Good Cop,Action|Comedy,ts81885,SHOW,"Honest cop Tony Jr. gets advice from his unscrupulous father, retired NYPD officer Tony Sr., about everything from his job to his love life.",2018,TV-PG,46,"['drama', 'comedy', 'crime', 'documentation']",['US'],1.0,tt7183074,6.9,5732.0,8.714,6.4
181607,Laerte-se,Documentary,tm315865,MOVIE,"In this film, Laerte conjugates the body in the feminine, and scrutinizes concepts and prejudices. Not in search of an identity, but in search of un-identities. Laerte creates and sends creatures to face reality in the fictional world of comic strips as a vanguard of the self. And, on the streets, the one who becomes the fiction of a real character. Laerte, of all the bodies, and of none, complicates all binaries. In following Laerte, this documentary chooses to clothe the nudity beyond the skin we inhabit.",2017,,100,['documentation'],['BR'],,tt6795136,7.0,694.0,3.27,7.2
181659,Craig Ferguson: Tickle Fight,Comedy,tm361770,MOVIE,"Cheeky comic Craig Ferguson keeps it casual as he discusses '70s porn, Japanese toilets and his mildly crime-filled days as a talk show host.",2017,,66,['comedy'],['US'],,tt7193448,6.6,999.0,3.105,6.2
182339,Zokkomon,Sci-Fi,tm182026,MOVIE,"An orphan is abused and abandoned, believed to be dead, and upon his return is first feared as a ghost, and then projected as a superhero.",2011,PG,109,"['fantasy', 'drama', 'family', 'action']",['IN'],,tt1605790,4.0,411.0,1.927,6.8
182359,El Camino Christmas,Comedy,tm359713,MOVIE,"A young man seeking a father he has never met, through no fault of his own, ends up barricaded in a liquor store with five other people on Christmas Eve in the fictitious town of El Camino, NV.",2017,,89,"['comedy', 'drama', 'crime', 'western']",['US'],,tt3255590,5.7,8830.0,8.462,5.6
182367,Out of Thin Air,(no genres listed),tm346334,MOVIE,"Set within the stark Icelandic landscape, OUT OF THIN AIR examines the 1976 police investigation into the disappearance of two men in the early 1970s.",2017,,85,"['crime', 'documentation']","['IS', 'GB']",,tt6330514,6.3,2304.0,3.187,6.1
182379,Kingdom of Us,Documentary,tm348281,MOVIE,"How does a traumatic event shape a family? How do you sift through the memories to find hidden clues and unlock a collective grief? Kingdom of Us takes a look at a mother and her seven children, whose father's suicide left them in financial ruin. Through home movies and raw moments, the Shanks family travels the rocky road towards hope.",2017,,109,"['documentation', 'drama']",['GB'],,tt7321274,6.9,904.0,2.832,7.2
182395,Judwaa 2,Action|Comedy|Romance,tm321073,MOVIE,"Separated at birth and peculiarly connected via their reflexes, twins Prem and Raja are reunited with each other as they set out to take down the underground smuggling world.",2017,,150,"['action', 'comedy', 'romance']",['IN'],,tt5456546,3.6,10740.0,5.689,5.8
182551,Mr. Roosevelt,Comedy,tm271959,MOVIE,A young woman returns home and must confront her ex-boyfriend when an unexpected tragedy occurs.,2017,,90,['comedy'],['US'],,tt6212496,6.2,3391.0,4.342,6.1
182679,Christmas Inheritance,Romance,tm359714,MOVIE,"To inherit her father's company, socialite Ellen must first visit his small hometown, where she learns the value of hard work and helping others.",2017,,105,"['romance', 'drama', 'comedy']",['US'],,tt7608534,5.7,11720.0,13.655,6.3
182749,Judd Apatow: The Return,Comedy,tm358813,MOVIE,"Renowned producer, director and writer Judd Apatow makes his long-awaited return to stand-up comedy with this new special shot in Montreal.",2017,,69,['comedy'],['US'],,tt7741238,6.2,1321.0,5.846,6.3
182813,Saving Capitalism,Documentary,tm355666,MOVIE,Former Secretary of Labor Robert Reich meets with Americans from all walks of life as he chronicles a seismic shift in the nation's economy.,2017,,73,['documentation'],['US'],,tt6185286,6.8,3213.0,4.267,6.6
182815,Russell Howard: Recalibrate,Comedy,tm363088,MOVIE,"Self-deprecating comic Russell Howard plows ahead through politics, porn, social media and his own shortcomings. Yet he somehow keeps it positive.",2017,,69,['comedy'],['GB'],,tt7736664,7.4,1621.0,3.065,7.9
182823,Bright,Action|Crime|Fantasy,tm244307,MOVIE,"In an alternate present-day where magical creatures live among us, two L.A. cops become embroiled in a prophesied turf battle.",2017,R,117,"['fantasy', 'thriller', 'scifi', 'crime', 'action']",['US'],,tt5519340,6.3,185996.0,36.593,6.2
182829,Pottersville,Comedy,tm357552,MOVIE,"Maynard, a beloved local businessman is mistaken for the legendary Bigfoot during an inebriated romp through town in a makeshift gorilla costume. The sightings set off an international Bigfoot media spectacle and a windfall of tourism dollars for a simple American town hit by hard times. When Brock Masterson, reality TV’s “Monster Hunter,” arrives to hunt the beast, Maynard agonizes over whether to come clean, destroying the rebirth of his beloved town, or perpetuate the inadvertent hoax.",2017,,85,['comedy'],['US'],,tt3672120,5.4,4696.0,6.949,5.0
182941,The Motive,Drama|Thriller,tm299764,MOVIE,"Álvaro, a man obsessed with the idea of writing what he brands as “high literature,” manipulates the lives and feelings of the people around him to write about the consequences caused by his devious acts.",2017,,104,"['drama', 'thriller', 'comedy', 'crime', 'european']","['ES', 'MX']",,tt5451244,6.5,5713.0,6.409,6.2
182941,The Motive,Drama|Thriller,ts314395,SHOW,"In Jerusalem 1986, a 14-year-old boy shoots his family point-blank in their beds. Yet questions persist. In this docuseries, insiders come forward.",2021,,35,"['crime', 'documentation']",[],1.0,tt15529566,5.2,1472.0,11.281,5.7
183017,Strange Weather,Drama,tm240895,MOVIE,"Years after her son's suicide, a woman longs to confront both the past and a friend of his who took his business idea.",2016,R,95,['drama'],['US'],,tt5205210,6.0,1499.0,9.634,5.9
183269,The Stolen,Action|Adventure|Drama|Western,tm356563,MOVIE,"The story of a woman who must find her kidnapped son, navigating a world she doesn't know, on the edge of danger with every heartbeat.",2017,,98,"['western', 'drama', 'thriller', 'action']","['DE', 'NZ', 'GB']",,tt6441176,5.3,1330.0,6.15,5.5
183293,A Very Country Christmas,Drama,tm358949,MOVIE,"Jeanette Williams is a busy single parent, trying to make the best life for her and her daughter. With no time to follow current celebrity gossip, Jeanette is unaware of when a Country superstar returns to their small town to escape the intrusive paparazzi and the chaos of fame. A chance meeting between the two have them both letting their guards down and opening their hearts to the possibility of romance.",2017,G,83,"['drama', 'romance', 'family', 'comedy']","['CA', 'US']",,tt7001906,6.0,1640.0,5.576,6.5
183329,Cuba and the Cameraman,Documentary,tm349529,MOVIE,This revealing portrait of Cuba follows the lives of Fidel Castro and three Cuban families affected by his policies over the last four decades.,2017,,113,['documentation'],"['CU', 'US']",,tt7320560,8.2,4859.0,7.012,7.7
183383,Fukrey,(no genres listed),tm185797,MOVIE,"The paths of four dream-chasing college friends cross with an array of colourful characters, from a tough-talking Punjabi female don to a Jugaad Baaz college watchman. Mayhem ensues.",2013,PG-13,137,"['drama', 'comedy', 'romance']",['IN'],,tt2806788,6.9,11780.0,4.383,6.8
183417,The Battleship Island,Drama|Thriller|War,tm311995,MOVIE,"During the Japanese colonial era, roughly 400 Korean people, who were forced onto Battleship Island (‘Hashima Island’) to mine for coal, attempt to escape.",2017,PG-13,132,"['drama', 'action', 'history']",['KR'],,tt5969696,7.1,7095.0,27.413,7.2
183457,Day of the Dead: Bloodline,Action|Horror,tm357479,MOVIE,"In a world overrun by zombies, military personnel and survivalists live in an underground bunker while they seek a cure.",2017,R,90,"['horror', 'action', 'scifi', 'thriller', 'drama', 'european']","['US', 'BG']",,tt3053228,3.4,11909.0,19.869,4.6
183497,The Polka King,Comedy,tm326723,MOVIE,Local Pennsylvania polka legend Jan Lewan develops a plan to get rich that shocks his fans and lands him in jail.,2017,,95,"['comedy', 'music', 'drama']",['US'],,tt5539052,5.9,10568.0,8.066,5.515
183619,Den of Thieves,Crime,tm318206,MOVIE,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,2018,R,140,"['thriller', 'crime', 'drama', 'action']",['US'],,tt1259528,7.0,110108.0,47.326,6.7
183661,Godzilla: Planet of the Monsters,Animation|Sci-Fi,tm315584,MOVIE,"In the year 2048, the human race is forced to leave Earth after decades of losing against Godzilla and other giant monsters. They take a twenty-year journey to another planet called Tau Ceti-e, but upon arrival, they discover that the planet has become uninhabitable. As living conditions on their ship deteriorate, a young man named Haruo spearheads a movement to return to Earth and take it back from the monsters. The ship successfully makes the return voyage, but the crew realizes that twenty thousand years have passed, with Earth's ecosystem having evolved to become centered around Godzilla.",2017,PG-13,89,"['scifi', 'action', 'animation']",['JP'],,tt5979874,6.0,8548.0,15.942,6.3
183701,12 Strong,Drama|War,tm313149,MOVIE,A team of special forces head into Afghanistan in the aftermath of the September 11th attacks in an attempt to dismantle the Taliban.,2018,R,131,"['drama', 'action', 'war', 'history']",['US'],,tt1413492,6.5,79980.0,67.199,6.2
183815,The Open House,Horror|Thriller,tm357820,MOVIE,A teenager and his mother find themselves besieged by threatening forces when they move into a new house.,2018,,94,"['thriller', 'horror']",['US'],,tt7608028,3.3,34156.0,13.15,3.7
183819,Getaway Plan,Action|Thriller,tm299396,MOVIE,A thief expert with blowtorch is hired by a group of the Russian mob for a bank assault.,2017,,105,"['action', 'thriller', 'crime', 'drama', 'european']",['ES'],,tt5003186,5.6,1867.0,9.103,5.5
183911,The Clapper,Comedy,tm294581,MOVIE,15 minutes of fame destroys the life of a man who works as a clapper in television.,2018,R,89,"['comedy', 'drama']",['US'],,tt5461956,5.1,7688.0,7.843,4.8
183955,Todd Barry: Spicy Honey,Comedy,tm362047,MOVIE,"With bone-dry wit, stand-up comic Todd Barry dissects texting emergencies, Hitler's taste in wine, pricey soap, cheap pizza and much more.",2017,,60,['comedy'],['US'],,tt6856186,6.8,855.0,2.682,7.3
183959,Tom Segura: Disgraceful,Comedy,tm366973,MOVIE,"Tom Segura gives voice to the sordid thoughts you'd never say out loud, with blunt musings on porn, parking lot power struggles, parenthood and more.",2018,PG-13,74,"['comedy', 'documentation']",['US'],,tt7379330,7.5,3851.0,4.896,7.0
183991,The Last Egg,Comedy,tm247159,MOVIE,Tensions rise and untold secrets surface for three royals sisters when a family treasure is stolen the night before an antique auction.,2016,,95,"['comedy', 'romance', 'drama']",['VN'],,tt5357902,4.8,101.0,1.02,6.0
184015,When We First Met,Comedy,tm366567,MOVIE,"Noah spends the perfect first night with the girl of his dreams Avery but gets relegated to the friend zone. He spends the next three years wondering what went wrong - until he gets the unexpected chance to travel back in time and alter that night, and his fate, over and over again.",2018,PG-13,97,"['fantasy', 'comedy', 'romance']",['US'],,tt5783956,6.4,48885.0,15.879,6.6
184017,Mute,Mystery|Sci-Fi|Thriller,tm244325,MOVIE,A mute man with a violent past is forced to take on the teeming underworld of a near-future Berlin as he searches for his missing girlfriend.,2018,R,126,"['scifi', 'thriller', 'drama']","['GB', 'DE']",,tt1464763,5.4,35158.0,15.734,5.6
184025,Step Sisters,Comedy,tm280060,MOVIE,"Jamilah has her whole life figured out. She's the president of her black sorority, captain of their champion step dance crew, is student liaison to the college dean, and her next move is on to Harvard Law School. She's got it all, right? But when the hard-partying white girls from Sigma Beta Beta embarrass the school, Jamilah is ordered to come to the rescue. Her mission is to not only teach the rhythmically-challenged girls how to step dance, but to win the Steptacular, the most competitive of dance competitions. With the SBBs reputations and charter on the line, and Jamilah's dream of attending Harvard in jeopardy, these outcast screw-ups and their unlikely teacher stumble through one hilarious misstep after another. Cultures clash, romance blossoms, and sisterhood prevails as everyone steps out of their comfort zones.",2018,PG-13,104,['comedy'],['US'],,tt5267472,5.4,4496.0,9.814,6.5
184181,Jeans,Comedy|Drama|Romance,tm47530,MOVIE,"Vishu and Ramu are a pair of Indian twins living in America with their father, Rajamani. When Madhumita (Aishwarya Rai) and her brother come to America to get medical treatment for their ailing grandmother, Vishu and Ramu end up meeting them at the airport. Vishu falls in love with Madhumita, and the couple has everyone's blessing, except for Rajamani, who is estranged from his own twin brother. He only wants his sons to marry twin sisters, so Madhumita pretends to have a twin in order to please him. As Madhumita puts on a charade by creating Vaishnavi, all goes well, until Ramu falls in love with Vaishnavi. Now the truth must come out, before Madhumita has to marry both of Rajamani's twin sons.",1998,,175,"['comedy', 'drama', 'romance']",['IN'],,tt0151121,6.4,3604.0,3.393,6.5
184189,Mary Magdalene,Drama,tm310899,MOVIE,"In the first century, free-spirited Mary Magdalene flees the marriage her family has arranged for her, finding refuge and a sense of purpose in a radical new movement led by the charismatic, rabble-rousing preacher named Jesus.",2018,R,120,"['drama', 'history']","['US', 'AU', 'GB']",,tt5360996,5.9,10364.0,54.725,6.3
184191,The Last Shaman,Documentary,tm348392,MOVIE,"James, giving himself 12 months before he has ""a license to kill himself,"" sets off to the Amazon rainforest with hopes of finding a shaman who can save his life.",2017,,83,"['documentation', 'drama', 'family', 'european']","['PE', 'GB', 'US', 'IL', 'IT']",,tt5791810,6.6,1911.0,3.335,6.9
184195,Humpty Sharma Ki Dulhania,Comedy|Drama|Romance,tm160034,MOVIE,"A girl from Ambala, Kavya Pratap Singh, is about to be married. When she visits Delhi to shop for her 'dhai lakh ka Ghagra'(wedding dress worth Rs. 2.5 Lakh), she meets Humpty Sharma, a carefree Delhiite, and falls in love with him.",2014,PG,133,"['drama', 'comedy', 'romance']",['IN'],,tt3678938,6.0,12969.0,6.707,6.4
184205,Ungli,Comedy|Drama|Thriller,tm143299,MOVIE,"When a corrupt judicial system lets a drunken driver off scott-free, four gym friends become vigilantes to avenge the death of their trainer.",2014,PG-13,114,"['thriller', 'crime', 'drama']",['IN'],,tt2392447,5.8,3914.0,2.757,5.8
184213,Bareilly Ki Barfi,Comedy|Romance,tm327708,MOVIE,"Bitti Mishra is a bohemian Bareilly girl who falls deeply in love with Pritam Vidrohi, an author because she admires his progressive way of thinking. Finding him though proves to be as hard as looking for a needle in the haystack. So Bitti seeks the help of the local printing press-owner, Chirag Dubey on her journey of love.",2017,,123,"['romance', 'comedy']",['IN'],,tt6967980,7.5,23336.0,7.874,6.8
184219,Break Ke Baad,Comedy|Drama|Romance,tm99450,MOVIE,"Aaliya is not ready for commitment even after a decade-long friendship with Abhay. She remains indifferent when he follows her to Australia, but is finally shaken when he announces his marriage.",2010,,120,"['comedy', 'drama', 'romance']",['IN'],,tt1578261,5.1,4275.0,3.068,5.8
184221,Love Aaj Kal,Comedy|Drama|Romance,tm464888,MOVIE,"When professional ambitions clash with personal feelings for a modern-day couple, a love story from a bygone era may offer some wisdom.",2020,PG-13,141,"['romance', 'comedy', 'drama']",['IN'],,tt1275863,6.8,16075.0,3.983,6.1
184225,What's Your Raashee?,Comedy,tm148041,MOVIE,"What's Your Raashee? Yogesh Patel, a young man in a hurry. Yogesh must find his dream girl within 10 days to save his family from utter ruin. Finding the dream girl is tough enough. Finding her in a hurry is even tougher.",2009,PG-13,192,"['comedy', 'drama', 'romance']",['IN'],,tt1242530,4.8,2732.0,1.912,4.9
184231,Jagga Jasoos,Adventure|Comedy|Mystery|Romance,tm307774,MOVIE,A gifted teenage detective searches for his missing father with his ladylove assistant.,2017,PG,180,"['comedy', 'thriller', 'romance', 'action']",['IN'],,tt4129428,6.3,10283.0,6.005,6.0
184235,Qarib Qarib Singlle,Comedy|Drama|Romance,tm353247,MOVIE,"Yogi and Jaya, who have polar opposite personalities and sensibilities, meet via an online dating app. This encounter turns into so much more when the two travel to Rishikesh.",2017,,125,"['comedy', 'drama', 'romance']",['IN'],,tt7399470,7.1,8327.0,3.291,7.2
184253,The Cloverfield Paradox,Horror|Mystery|Sci-Fi|Thriller,tm239286,MOVIE,"Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality.",2018,PG-13,102,"['horror', 'thriller', 'scifi', 'drama', 'action']",['US'],,tt2548396,5.5,104068.0,21.122,5.6
184255,Interview with a Serial Killer,Documentary,tm352243,MOVIE,"In this jailhouse interview, Arthur Shawcross, the Genesee River Killer, shares candid details of his crimes and his surprising family bonds.",2008,PG-13,44,"['documentation', 'crime']",['US'],,tt6978288,5.9,611.0,1.378,5.1
184257,Making a Murderer,Crime|Documentary,ts38204,SHOW,"Filmed over 10 years, this real-life thriller follows a DNA exoneree who, while exposing police corruption, becomes a suspect in a grisly new crime.",2015,TV-14,62,"['documentation', 'crime']",['US'],2.0,tt5189670,8.6,94419.0,8.723,7.9
184367,King of Peking,Comedy|Drama,tm325650,MOVIE,"When home entertainment enters the market in 90s Beijing, a former projectionist ropes his young son into starting their own pirate movie company, but easy money comes with its own price tag.",2017,,88,"['drama', 'comedy']","['AU', 'US', 'CN']",,tt6406976,6.4,368.0,1.549,6.2
184469,Chris Rock: Tamborine,Comedy,tm372891,MOVIE,"Chris Rock takes the stage for his first comedy special in 10 years, filled with searing observations on fatherhood, infidelity and American politics.",2018,,64,"['comedy', 'documentation']",['US'],,tt8005338,6.6,6982.0,7.743,6.5
184497,The Trader,Documentary,tm360618,MOVIE,"A traveling trader provides a window into rural life in the Republic of Georgia, where potatoes are currency and ambition is crushed by poverty.",2018,,23,['documentation'],['GE'],,tt10455716,,,7.621,6.7
184551,Aiyaary,Action|Crime|Drama,tm363878,MOVIE,An Indian Army officer is compelled to chase down his protege when the latter turns rogue and threatens to disrupt the country’s government and army.,2018,,157,"['thriller', 'action', 'drama']",['IN'],,tt6774212,5.2,4732.0,5.373,5.6
184609,Beauty,Drama,tm1001097,MOVIE,"A young singer on the brink of a promising career finds herself torn between a domineering family, industry pressures and her love for her girlfriend.",2022,R,95,"['drama', 'music', 'romance']",['US'],,tt11364112,3.9,492.0,87.939,5.9
184625,The Doll,Comedy|Fantasy,tm263743,MOVIE,"Anya and Daniel just moved to their new house in Bandung. Daniel brings home a doll from his workplace. Anya, who is a dollmaker, welcomes the doll happily to their house. They later learned that the doll belonged to a little girl named Uci, who died when she and her family were brutally murdered in a robbery. Strange things begin to happen.....",2016,,106,"['thriller', 'horror']",['ID'],,tt6011480,5.2,764.0,6.038,5.3
200506,The Doll,Horror,tm263743,MOVIE,"Anya and Daniel just moved to their new house in Bandung. Daniel brings home a doll from his workplace. Anya, who is a dollmaker, welcomes the doll happily to their house. They later learned that the doll belonged to a little girl named Uci, who died when she and her family were brutally murdered in a robbery. Strange things begin to happen.....",2016,,106,"['thriller', 'horror']",['ID'],,tt6011480,5.2,764.0,6.038,5.3
184659,Birdshot,Drama|Mystery|Thriller,tm289882,MOVIE,"A farm girl mistakenly shoots and kills an endangered Philippine Eagle. When authorities begin a manhunt to track down the eagle’s killer, they stumble upon an even more horrific discovery.",2017,,116,"['thriller', 'drama']",['PH'],,tt6135042,6.6,792.0,2.463,6.5
184667,Expedition Happiness,Documentary,tm320489,MOVIE,A German couple and their dog travel across North America in a school bus searching for a state of pure bliss.,2017,G,95,"['documentation', 'european']",['DE'],,tt6688136,5.9,4538.0,7.586,6.8
184713,SPF-18,Romance,tm347850,MOVIE,"18-year-old Penny Cooper spent years pining for Johnny Sanders Jr., but when a mysterious musician shows up on the beach, Penny is torn.",2017,PG-13,75,"['romance', 'drama', 'sport']",['US'],,tt7296862,3.2,5173.0,8.86,4.4
184729,Seeing Allred,Documentary,tm363003,MOVIE,"Gloria Allred overcame trauma and personal setbacks to become one of the nation’s most famous women’s rights attorneys. Now the feminist firebrand takes on two of the biggest adversaries of her career, Bill Cosby and Donald Trump, as sexual violence allegations grip the nation and keep her in the spotlight.",2018,,96,['documentation'],['US'],,tt7689924,7.2,1357.0,5.877,6.9
184791,Fred Armisen: Standup for Drummers,Comedy,tm370628,MOVIE,"For an audience of drummers, comedian Fred Armisen shares and demonstrates his thoughts on musical genres, drummer quirks, regional accents and more.",2018,,65,"['music', 'comedy']",['US'],,tt7924798,5.8,1294.0,4.256,6.2
184835,Lu Over the Wall,Animation|Children|Fantasy,tm298779,MOVIE,"In an small fishing village, a gloomy middle school student named Kai meets a mermaid named Lu.",2017,PG,117,"['animation', 'family', 'fantasy', 'action', 'comedy', 'music']",['JP'],,tt6452332,6.8,2269.0,8.944,7.0
184937,Irreplaceable You,Comedy|Drama|Romance,tm369179,MOVIE,A couple who have known each other since 8 are destined to be together until death do them apart.,2018,,96,"['drama', 'romance', 'comedy']",['US'],,tt6119856,6.4,9583.0,11.732,7.0
184989,Dovlatov,Drama,tm363922,MOVIE,"Dovlatov charts six days in the life of a brilliant, ironic writer who saw far beyond the rigid limits of 70s Soviet Russia. Sergei Dovlatov fought to preserve his own talent and decency with poet and writer Joseph Brodsky, while watching his artist friends got crushed by the iron-willed state machinery.",2018,PG-13,126,['drama'],"['RS', 'PL', 'RU']",,tt7763020,6.4,1994.0,3.554,6.4
185003,Marlon Wayans: Woke-ish,Comedy,tm375091,MOVIE,"An American stand-up comedy special starring Marlon Wayans who jokes about racism, hip-hop, gay rights, and raising kids.",2018,,68,"['comedy', 'documentation']",['US'],,tt7655590,6.5,1407.0,5.519,6.3
185107,Schubert in Love,Comedy,tm247644,MOVIE,Olaf tries to make his dreams reality and thereby always gets into trouble with his surroundings. He meets his biggest obstacle yet when his father pressures him into having a child. Finding a woman becomes difficult when Olaf realizes that they have something he doesn't have: feelings.,2016,,94,"['comedy', 'european']",['DE'],,tt5186874,5.0,371.0,3.314,5.2
185339,The Lost Brother,Crime|Drama|Thriller,tm313472,MOVIE,"Cetarti is drowning in nothingness. With no job or purpose, he spends his days inside watching documentaries on television, until one day he is informed that his mother and brother were gunned down. He travels from Buenos Aires to Lapachito, a decrepit town in the province of Chaco in northern Argentina to deal with their bodies and to get the life insurance money. There he meets Duarte, a sort of boss in the town and a friend of his mother's murderer who also kidnaps people for money. Cetarti's path will lead him to committing illegal acts to get his hands on the insurance money and to his involvement in Duarte's dark dealings, leading to an absurd and unexpected outcome.",2017,R,112,"['thriller', 'crime', 'drama', 'european']",['AR'],,tt6522634,6.5,1710.0,4.703,6.9
185387,Gad Elmaleh: American Dream,Comedy,tm374226,MOVIE,"In his first English-language special, comedian Gad Elmaleh gleefully digs into America's food obsessions, dating culture, slang, and more.",2018,,57,['comedy'],['US'],,tt8110630,7.2,1047.0,5.923,6.8
185391,Malena Pichot: Estupidez compleja,Comedy,tm371622,MOVIE,This funnywoman champions feminism while explaining while walking down the street eating a banana is an extreme sport.,2018,,50,['comedy'],['AR'],,tt7607370,5.7,361.0,2.657,5.3
185393,Adel Karam: Live from Beirut,Comedy,tm375836,MOVIE,Which part of a sheep is tastiest? What's so funny about funerals? A Lebanese comic answers your burning questions!,2018,R,59,['comedy'],['LB'],,tt8081748,5.3,150.0,0.84,7.0
185395,Agustín Aristarán: Soy Rada,Comedy,tm373864,MOVIE,"Argentine comedian Agustín ""Radagast"" Aristarán adds doses of magic, music and acting to his high-energy stand-up routine.",2018,,60,['comedy'],['AR'],,tt8004552,6.2,126.0,0.745,5.5
185399,Sebastián Marcelo Wainraich,(no genres listed),tm369452,MOVIE,"Argentine comedian Sebastián Wainraich highlights the comedy in everyday life, from minibars to reasons why funerals are better than weddings.",2018,,49,['comedy'],['AR'],,tt7607416,6.4,106.0,1.03,6.5
185403,Ricardo Quevedo: Hay gente así,Comedy,tm369210,MOVIE,"Droll comic Ricardo Quevedo hits Bogotá with a set that touches on embarrassing misunderstandings, sex talk, the thrill of being scared and more.",2018,,58,['comedy'],['CO'],,tt7607450,6.3,105.0,1.258,7.0
185405,Todd Glass: Act Happy,Comedy,tm369079,MOVIE,Try to keep up as comedian Todd Glass delivers rapid-fire stand-up that bounces from his heart attack to his coming out to how to eat a Kit Kat.,2018,,62,['comedy'],['US'],,tt7752142,5.1,368.0,2.254,5.7
185407,Harith Iskander: I Told You So,Comedy,tm368006,MOVIE,"Malaysian stand-up comedy icon Harith Iskander takes the stage in Kuala Lumpur to talk about Singapore, a past girlfriend, and Rick Astley.",2018,,61,['comedy'],['US'],,tt7902184,4.6,173.0,2.411,5.5
185409,Arango y Sanint: Ríase el show,Comedy,tm368284,MOVIE,"Colombian stand-up comedians Antonio Sanint and Julián Arango impersonate an Argentine visitor and a cabbie, and a pair of dirty old men at the opera.",2018,,62,['comedy'],['CO'],,tt7606464,4.0,42.0,1.218,4.0
185411,Katt Williams: Great America,Comedy,tm367008,MOVIE,The king of underground comedy takes the stage in Jacksonville with unflinching riffs on American politics and the raunchy perils of getting old.,2018,,60,['comedy'],['US'],,tt8536972,6.2,940.0,3.016,5.5
185413,Alejandro Riaño: Especial de stand up,Comedy,tm367105,MOVIE,"Colombian comedian Alejandro Riaño discusses the perks of dating a she-wolf, styles of dancing, the quirks of Bogotá men and soccer game announcers.",2018,,60,['comedy'],['CO'],,tt7607558,4.9,69.0,1.47,5.0
185415,Brian Regan: Nunchucks and Flamethrowers,Comedy,tm358242,MOVIE,"Brian Regan takes relatable family humor to new heights as he talks board games, underwear elastic and looking for hot dogs in all the wrong places.",2017,,61,"['comedy', 'documentation']",['US'],,tt7679532,6.3,681.0,1.985,6.2
185417,DeRay Davis: How to Act Black,Comedy,tm358239,MOVIE,"Dynamic comic DeRay Davis hits the stage like a ball of fire, nailing the finer points of living, dating and handling show business as a black man.",2017,PG,66,['comedy'],['US'],,tt7288084,6.1,432.0,2.337,6.1
185419,Alexis de Anda: Mea Culpa,(no genres listed),tm358188,MOVIE,"Stand-up comedian Alexis de Anda shares thoughts on gynecologists, drugs, and sex.",2017,,54,['comedy'],['MX'],,tt7587068,4.9,101.0,0.728,4.3
185423,First Match,Drama,tm372305,MOVIE,"Hardened by years in foster care, a teenage girl from Brooklyn’s Brownsville neighborhood decides that wrestling boys is the only way back to her estranged father.",2018,,94,"['drama', 'sport']",['US'],,tt6061074,6.4,2272.0,11.39,6.6
185425,The Titan,Sci-Fi,tm368040,MOVIE,"On a bleak future Earth, a soldier endures a radical genetic transformation to save humanity. But his wife fears he's becoming more creature than man.",2018,R,97,"['scifi', 'thriller', 'fantasy', 'drama', 'romance']","['US', 'GB', 'ES']",,tt6973848,4.8,30698.0,17.97,5.4
185427,6 Balloons,Drama,tm371959,MOVIE,"Over the course of one night, a woman drives across LA with her heroin addict brother in search of a detox center, with his two-year-old daughter in tow.",2018,,75,['drama'],['US'],,tt6142496,5.9,4144.0,7.664,6.1
