movieId,title,genres,titles,year,AVERAGE_RATING,RATINGS_CNT
197973,Longwave (2013),Comedy,Longwave,2013,2.0,1
202775,Adam & Evelyn (2019),Drama,Adam & Evelyn,2019,3.0,1
204436,Chuchotage (2018),Comedy|Drama|Romance,Chuchotage,2018,4.0,1
201514,Ouija House (2018),Horror,Ouija House,2018,3.5,2
138096,Random Encounters (2013),Comedy,Random Encounters,2013,3.0,2
155372,Goddess Of Love (2015),Drama|Horror|Mystery,Goddess Of Love,2015,2.56,8
114429,"Uncertainty Principle, The (O Princípio da Incerteza) (2002)",Drama,"Uncertainty Principle, The",O Princípio da Incerteza) (2002,1.0,1
148669,L for Leisure (2014),Comedy,L for Leisure,2014,3.0,2
196953,Anchor and Hope (2017),Comedy|Drama|Romance,Anchor and Hope,2017,2.5,2
155872,The Perfect House (2012),Horror,The Perfect House,2012,2.0,1
174851,The Last Rescue (2015),Action|Drama|War,The Last Rescue,2015,3.5,2
193077,Cigarette Soup (2017),Action,Cigarette Soup,2017,5.0,1
194284,VooDoo (2017),Horror,VooDoo,2017,5.0,1
185307,Far Cry 5: Inside Eden's Gate (2018),Drama|Mystery,Far Cry 5: Inside Eden's Gate,2018,2.92,6
133804,Offline (2012),Drama,Offline,2012,3.1,5
161898,Tumbledown (2013),Drama|Mystery|Romance,Tumbledown,2013,2.0,2
169152,Tokyo Park (2011),Drama,Tokyo Park,2011,3.0,1
196593,Ouroboros (2017),(no genres listed),Ouroboros,2017,1.5,2
200100,Rage (2018),Drama,Rage,2018,4.0,3
160195,The Oogieloves in the Big Balloon Adventure (2012),Children,The Oogieloves in the Big Balloon Adventure,2012,5.0,1
175635,American Teacher (2011),Documentary,American Teacher,2011,5.0,2
189937,Stuff (2015),Drama|Romance,Stuff,2015,4.5,2
191923,All Wifed Out (2013),Comedy|Romance,All Wifed Out,2013,5.0,1
194608,The Black Book (2018),Drama|Romance,The Black Book,2018,0.5,1
199199,Gnarly in Pink (2014),(no genres listed),Gnarly in Pink,2014,3.5,1
184697,The BBQ (2018),Comedy,The BBQ,2018,1.17,3
106822,Shadows of a Hot Summer (Stíny horkého léta) (1978),Drama|Thriller,Shadows of a Hot Summer,Stíny horkého léta) (1978,3.67,3
138784,This Is Not a Movie (2011),Comedy|Drama|Sci-Fi,This Is Not a Movie,2011,3.5,2
139653,Winston Churchill: Walking with Destiny (2010),Documentary,Winston Churchill: Walking with Destiny,2010,3.9,5
169936,Rânia (2012),(no genres listed),Rânia,2012,2.5,1
175715,Dooman River (2010),Drama,Dooman River,2010,3.13,4
189995,Sea Sorrow (2017),Documentary,Sea Sorrow,2017,2.5,1
199281,Russian Psycho (2019),Comedy|Drama|Thriller,Russian Psycho,2019,2.0,2
199514,All the Colors of Giallo (2019),Documentary,All the Colors of Giallo,2019,3.0,2
121011,Imagine I'm Beautiful (2014),Drama,Imagine I'm Beautiful,2014,5.0,1
136776,Fishing Naked (2015),Comedy,Fishing Naked,2015,3.33,3
192661,"Sex, Marriage and Infidelity (2014)",(no genres listed),"Sex, Marriage and Infidelity",2014,5.0,1
196621,Bloody Ballet (2018),Horror,Bloody Ballet,2018,5.0,1
165609,Kajraare (2010),Crime|Drama|Romance,Kajraare,2010,0.5,1
170157,The Avenue (2017),Crime|Drama,The Avenue,2017,2.5,1
181687,The Wednesday (2016),Children|Crime|Drama,The Wednesday,2016,2.67,3
188229,Whisky Galore (2016),Comedy|Romance,Whisky Galore,2016,2.83,3
133117,Canopy (2013),Adventure|Drama|War,Canopy,2013,2.4,5
138226,Monk With a Camera (2014),Documentary,Monk With a Camera,2014,3.88,4
140681,Ghadi (2013),Children|Comedy|Drama,Ghadi,2013,3.67,3
147839,"Bi, Don't Be Afraid (2010)",Drama,"Bi, Don't Be Afraid",2010,4.0,1
189097,The Misandrists (2017),Drama,The Misandrists,2017,2.0,2
189123,Maineland (2017),Documentary,Maineland,2017,2.5,1
196135,Behind the Clouds (2016),(no genres listed),Behind the Clouds,2016,2.25,2
198751,On the Edge (2011),Drama,On the Edge,2011,3.25,2
175719,Adios amigos (2016),Comedy|Drama,Adios amigos,2016,4.0,2
178761,The Aviation Cocktail (2012),(no genres listed),The Aviation Cocktail,2012,5.0,1
186205,Altered Hours (2016),Sci-Fi|Thriller,Altered Hours,2016,3.38,4
190493,Do Over (2016),Comedy,Do Over,2016,5.0,1
169682,Fare (2017),Drama|Thriller,Fare,2017,4.5,1
185825,Eşrefpaşalılar (2010),Comedy|Drama,Eşrefpaşalılar,2010,3.0,1
159672,Bucharest Non-Stop (2015),Comedy|Drama,Bucharest Non-Stop,2015,4.5,1
166786,L'autre Dumas (2010),Drama,L'autre Dumas,2010,3.75,2
127170,Here be Dragons (2013),Documentary,Here be Dragons,2013,3.5,1
152023,Land and Shade (2015),Drama,Land and Shade,2015,3.38,4
155848,The Notorious Mr. Bout (2014),Documentary,The Notorious Mr. Bout,2014,2.0,1
182743,Wonderland (2017),Comedy|Drama,Wonderland,2017,2.5,3
184551,Aiyaary (2018),Action|Crime|Drama,Aiyaary,2018,2.5,5
201168,Bunch of Kunst (2017),Documentary,Bunch of Kunst,2017,3.5,1
128303,Austin High (2011),Comedy,Austin High,2011,3.0,2
178135,Alto (2015),Comedy|Crime|Romance,Alto,2015,5.0,1
199916,Savage (2011),Horror|Sci-Fi|Thriller,Savage,2011,5.0,1
201006,Beautiful People (2014),Horror|Sci-Fi,Beautiful People,2014,5.0,1
184273,Bella Donna's (2017),Comedy|Romance,Bella Donna's,2017,3.5,1
145606,Lovemilla (2015),Comedy|Romance|Sci-Fi,Lovemilla,2015,2.3,5
175821,Ivanka Trump- America's Real First Lady? (2017),Documentary,Ivanka Trump- America's Real First Lady?,2017,0.5,1
93450,Blind Pig Who Wants to Fly (Babi buta yang ingin terbang) (2008),Drama,Blind Pig Who Wants to Fly,Babi buta yang ingin terbang) (2008,2.75,2
159805,Flamenco Flamenco (2010),(no genres listed),Flamenco Flamenco,2010,3.67,3
161332,I Am Belfast (2016),Documentary,I Am Belfast,2016,3.25,4
163591,Rainbow (2015),(no genres listed),Rainbow,2015,3.42,6
178713,Bomb Scared (2017),Comedy,Bomb Scared,2017,3.07,7
185871,Food Evolution (2016),Documentary,Food Evolution,2016,4.0,2
194937,Atomic Homefront (2017),Documentary,Atomic Homefront,2017,3.0,1
195605,Shinjuku Swan (2015),Action|Crime,Shinjuku Swan,2015,2.75,2
206759,Mothers' Instinct (2019),Thriller,Mothers' Instinct,2019,3.5,1
197441,A Man Called Jon (2015),Drama,A Man Called Jon,2015,5.0,1
152972,Jurassic Prey (2015),Action|Horror|Sci-Fi,Jurassic Prey,2015,1.2,5
170811,Night's Tightrope (2016),Drama,Night's Tightrope,2016,3.5,1
136902,Strange Powers: Stephin Merritt and the Magnetic Fields (2011),Documentary,Strange Powers: Stephin Merritt and the Magnetic Fields,2011,3.5,1
141632,Zurich (2015),Drama,Zurich,2015,3.5,2
142044,Adrienn Pál (2011),Drama,Adrienn Pál,2011,3.0,3
150024,Frits and Freddy (2010),Comedy,Frits and Freddy,2010,2.5,2
174955,The mural of Siqueiros (2011),(no genres listed),The mural of Siqueiros,2011,2.5,1
178461,Will the Real Terrorist Please Stand Up (2010),(no genres listed),Will the Real Terrorist Please Stand Up,2010,2.5,1
186059,Tag und Nacht (2010),Drama,Tag und Nacht,2010,2.88,4
195455,White Orchid (2018),Drama|Thriller,White Orchid,2018,2.5,1
199145,She Doesn't Want to Sleep Alone (2012),Drama,She Doesn't Want to Sleep Alone,2012,3.0,2
201530,Age of Summer (2018),Comedy,Age of Summer,2018,3.0,1
204440,A Place On Earth (2013),Drama,A Place On Earth,2013,2.5,1
163639,DC Super Hero Girls: Hero of the Year (2016),Animation,DC Super Hero Girls: Hero of the Year,2016,3.38,4
146078,Zapatlela 2 (2013),Comedy|Horror,Zapatlela 2,2013,0.5,3
155629,You Must Be Joking (2014),Comedy,You Must Be Joking,2014,5.0,1
183789,I Know You're in There (2016),Horror,I Know You're in There,2016,5.0,1
183571,Mystic Game (2017),Adventure|Fantasy,Mystic Game,2017,3.25,2
195575,Marvel Mon Amour,Documentary,Marvel Mon Amour,,3.5,1
192615,Perdida (2018),Crime|Drama|Mystery,Perdida,2018,2.17,3
176119,La peau de chagrin (2010),Drama,La peau de chagrin,2010,3.0,1
206212,Evaru (2019),Crime|Thriller,Evaru,2019,4.5,1
117166,Liar's Dice (2014),Adventure|Children|Drama,Liar's Dice,2014,3.0,1
127254,Inbetween Worlds (2014),Drama,Inbetween Worlds,2014,2.75,4
132967,Thursday Till Sunday (2012),Drama,Thursday Till Sunday,2012,3.5,3
149656,Three Sisters (2012),Documentary,Three Sisters,2012,3.5,1
163661,Rat Fever (2012),Drama,Rat Fever,2012,2.67,3
164433,Mortem (2012),(no genres listed),Mortem,2012,2.5,1
169482,Parched (2015),Drama,Parched,2015,2.83,3
192831,How He Fell in Love (2015),Drama|Romance,How He Fell in Love,2015,1.5,1
195769,Mouse (2017),(no genres listed),Mouse,2017,3.5,2
195817,Dating My Mother (2017),Comedy,Dating My Mother,2017,2.0,1
203423,The Light Shines Only There (2014),Drama,The Light Shines Only There,2014,3.0,1
205038,1/1 (2018),Drama,1/1,2018,3.5,2
120416,Fuchsia the Mini-Witch (2010),Children,Fuchsia the Mini-Witch,2010,5.0,1
136770,Transatlantic Coffee (2012),(no genres listed),Transatlantic Coffee,2012,5.0,1
137849,9 Full Moons (2013),Romance,9 Full Moons,2013,5.0,1
138974,A Love Affair of Sorts (2011),Drama|Romance,A Love Affair of Sorts,2011,5.0,1
148278,"10,000 Days (2014)",Sci-Fi,"10,000 Days",2014,5.0,1
187113,Troy the Odyssey (2017),Action|Adventure,Troy the Odyssey,2017,2.75,2
195313,Conspiracy Theory (2016),Horror|Sci-Fi|Thriller,Conspiracy Theory,2016,5.0,1
192335,Iru Mugan (2016),Action|Mystery|Sci-Fi|Thriller,Iru Mugan,2016,2.0,1
208433,War (2019),Action|Thriller,War,2019,5.0,1
158775,Socialphobia (2015),Drama|Mystery|Thriller,Socialphobia,2015,3.67,3
197905,John Lives Again (2017),Comedy|Romance,John Lives Again,2017,1.0,1
113464,My Way to Olympia (Mein Weg nach Olympia) (2013),Documentary,My Way to Olympia,Mein Weg nach Olympia) (2013,2.75,2
127317,Foreign Body (2014),Drama,Foreign Body,2014,2.75,2
135236,Occupy Love (2013),Documentary|Drama,Occupy Love,2013,4.0,2
183205,The Departure (2017),Documentary,The Departure,2017,3.0,1
192961,The Leap (2015),Drama|Sci-Fi|Thriller,The Leap,2015,2.8,5
205589,Suddenly Seventeen (2016),Comedy|Romance,Suddenly Seventeen,2016,3.5,1
200832,Abduction (2019),Action|Sci-Fi,Abduction,2019,2.0,3
103910,Rafa (2012),Drama,Rafa,2012,2.33,3
165695,Photographic Memory (2011),Documentary,Photographic Memory,2011,4.5,1
180589,Leaning Into the Wind: Andy Goldsworthy (2017),Documentary,Leaning Into the Wind: Andy Goldsworthy,2017,3.19,8
190827,Erasing  Eden (2016),Drama,Erasing  Eden,2016,3.75,2
196277,Embargo (2010),Comedy|Drama,Embargo,2010,3.25,2
176709,2nd Serve (2013),Comedy|Drama,2nd Serve,2013,5.0,1
179873,Sex Guaranteed (2017),Comedy,Sex Guaranteed,2017,3.0,3
191835,Good Satan (2012),Comedy,Good Satan,2012,3.75,2
192587,The Grand Son (2018),Crime|Drama,The Grand Son,2018,4.25,2
142679,Fire in Babylon (2011),Documentary,Fire in Babylon,2011,4.38,4
112648,"Rebel, The (Le Rebelle) (1980)",Drama,"Rebel, The",Le Rebelle) (1980,3.5,1
143406,Blood of My Blood (2011),Drama,Blood of My Blood,2011,3.7,5
163595,Coming to Terms (2013),(no genres listed),Coming to Terms,2013,3.5,2
184021,The Idea of a Lake (2017),Drama,The Idea of a Lake,2017,2.5,2
189503,Space Dive (2012),Documentary,Space Dive,2012,3.17,3
175077,Fatal Call (2012),Thriller,Fatal Call,2012,5.0,1
201468,Bereave (2015),Drama,Bereave,2015,5.0,1
152075,Of Mind and Music (2014),(no genres listed),Of Mind and Music,2014,4.0,2
182525,Krishnanum Radhayum (2011),(no genres listed),Krishnanum Radhayum,2011,1.0,1
159095,Southwest of Salem: The Story of the San Antonio Four (2016),Documentary,Southwest of Salem: The Story of the San Antonio Four,2016,3.5,5
112508,"Friends, The (Les Amis) (1971)",Drama,"Friends, The",Les Amis) (1971,3.5,2
103139,"Mugger, The (El asaltante) (2007)",Drama,"Mugger, The",El asaltante) (2007,2.17,3
124564,Stranded (2010),Action|Horror|War,Stranded,2010,2.5,1
145054,Homeland (2014),Drama,Homeland,2014,2.75,2
149362,Gonchi (2015),Documentary,Gonchi,2015,3.5,1
159273,Reykjavík (2016),(no genres listed),Reykjavík,2016,3.0,1
188967,Phone Call to the Bar (2011),Action|Crime|Drama,Phone Call to the Bar,2011,3.5,1
190327,In Times of Fading Light (2017),Comedy|Drama,In Times of Fading Light,2017,2.75,2
192795,Decision: Liquidation (2018),Action|Drama|War,Decision: Liquidation,2018,2.75,2
193469,The Happy Sad (2013),(no genres listed),The Happy Sad,2013,3.67,3
195961,Godsend (2013),Drama,Godsend,2013,3.75,2
198047,Dos Hermanos (2010),(no genres listed),Dos Hermanos,2010,3.0,1
151993,Polycarp (2015),Drama,Polycarp,2015,1.67,3
124087,Junction (2012),Thriller,Junction,2012,5.0,1
139000,Rabid Love (2013),(no genres listed),Rabid Love,2013,5.0,1
198617,No Resolution (2016),Drama,No Resolution,2016,4.0,2
124577,A Boy and His Samurai (2010),Comedy|Drama|Romance,A Boy and His Samurai,2010,3.5,2
89726,"Last Chance, The (Die letzte Chance) (1945)",Drama|War,"Last Chance, The",Die letzte Chance) (1945,3.0,1
141491,Young Girls in Black (2010),Drama,Young Girls in Black,2010,3.5,2
151721,Exit Elena (2012),(no genres listed),Exit Elena,2012,3.5,2
153834,Mammal (2016),Drama,Mammal,2016,4.0,3
179165,Glenroy Brothers (Comic Boxing) (1894),Documentary,Glenroy Brothers,Comic Boxing) (1894,2.25,2
196349,Memorias de un hombre en pijama (2018),Animation,Memorias de un hombre en pijama,2018,2.5,1
197221,L'Animale (2018),Drama,L'Animale,2018,3.5,1
199990,The White City (2014),Drama,The White City,2014,2.0,1
138312,Flowerman (2014),Drama|Romance|Thriller,Flowerman,2014,5.0,1
139289,The Shattering (2015),Horror,The Shattering,2015,5.0,1
167782,Swearnet Live (2014),Comedy,Swearnet Live,2014,3.38,4
201977,Action Figures 2 (2018),Action,Action Figures 2,2018,4.5,2
186337,Billy (2018),(no genres listed),Billy,2018,2.75,2
206150,Lucy in the Sky (2019),Drama|Sci-Fi,Lucy in the Sky,2019,2.0,2
169010,The Swimmers (2014),Horror,The Swimmers,2014,3.0,1
166759,The Exclusive : Beat the Devil's Tattoo (2015),Drama|Thriller,The Exclusive : Beat the Devil's Tattoo,2015,2.88,4
121029,No Distance Left to Run (2010),Documentary,No Distance Left to Run,2010,3.28,9
105377,"Puerta de Hierro, el exilio de Perón (2012)",Drama,"Puerta de Hierro, el exilio de Perón",2012,2.25,2
166297,"Bagi, the Monster of Mighty Nature (Taishizen no makemono Bagi) (1984)",Action|Adventure|Animation,"Bagi, the Monster of Mighty Nature",Taishizen no makemono Bagi) (1984,2.5,1
169036,Peter and the Farm (2016),Documentary,Peter and the Farm,2016,3.75,2
179955,L.A. Times (2017),(no genres listed),L.A. Times,2017,2.5,1
197013,"One Nation, One King (2018)",Drama,"One Nation, One King",2018,2.0,3
204040,Dressage (2018),Drama,Dressage,2018,3.0,2
206060,Spider (2019),Crime|Drama|Thriller,Spider,2019,2.5,1
140158,American Courtesans (2013),Documentary,American Courtesans,2013,4.0,2
176979,King Arthur and the Knights of the Round Table (2017),Action,King Arthur and the Knights of the Round Table,2017,2.83,3
197027,Nowhere Mind (2018),Thriller,Nowhere Mind,2018,5.0,1
189035,Beauty Mark (2017),Drama,Beauty Mark,2017,4.5,1
150850,I Survived a Zombie Holocaust (2014),Comedy|Horror,I Survived a Zombie Holocaust,2014,1.86,7
167140,At Cafe 6 (2016),Comedy|Romance,At Cafe 6,2016,3.0,3
194662,Jailhouse Socrates (2017),Documentary,Jailhouse Socrates,2017,2.0,2
78329,Reconstituirea (Reconstruction) (1968),Comedy|Drama,Reconstituirea,Reconstruction) (1968,3.6,5
121981,The Kill Hole (2012),Action|Thriller|War,The Kill Hole,2012,3.33,3
131536,The Face (2013),(no genres listed),The Face,2013,3.75,2
146932,Wer wenn nicht wir (2011),Drama,Wer wenn nicht wir,2011,2.67,3
162574,The Seventh Fire (2015),(no genres listed),The Seventh Fire,2015,3.0,1
186071,Jappeloup (2013),Drama,Jappeloup,2013,3.0,2
186979,The Revival (2017),Drama,The Revival,2017,2.83,3
192745,The Gnomist (2015),Children|Documentary,The Gnomist,2015,4.0,2
192863,Made in China (2014),Drama,Made in China,2014,3.25,2
201248,Tiny Shoulders: Rethinking Barbie (2018),Documentary,Tiny Shoulders: Rethinking Barbie,2018,3.0,3
204396,Blonde Animals (2019),Comedy|Drama,Blonde Animals,2019,3.0,1
205743,There Is No Lid on the Sea (2015),Drama,There Is No Lid on the Sea,2015,2.5,1
205913,The Pluto Moment (2018),Drama,The Pluto Moment,2018,3.0,1
137313,37 (2014),(no genres listed),37,2014,5.0,1
138984,The Deported (2010),Children|Comedy,The Deported,2010,5.0,1
139703,Mona (2012),Drama|Fantasy|Mystery,Mona,2012,5.0,1
168816,Different Drummers (2013),Children|Drama,Different Drummers,2013,5.0,1
180501,Spirit Hunters (2012),Thriller,Spirit Hunters,2012,5.0,1
199175,Butterfly Kisses (2018),Documentary|Horror,Butterfly Kisses,2018,4.5,2
128576,Kvarteret Skatan reser till Laholm (2012),Comedy,Kvarteret Skatan reser till Laholm,2012,2.8,5
180415,Amok (2017),Crime|Thriller,Amok,2017,3.25,2
103180,"Reason, Debate and a Story (Jukti, Takko Aar Gappo) (1974)",Drama,"Reason, Debate and a Story","Jukti, Takko Aar Gappo) (1974",3.5,1
114009,PAY 2 PLAY: Democracy's High Stakes (2014),Comedy|Documentary,PAY 2 PLAY: Democracy's High Stakes,2014,3.83,3
118278,In Your Hands (2011),Drama,In Your Hands,2011,3.0,3
129921,Bestiaire (2012),Documentary,Bestiaire,2012,2.83,3
131442,Underwater Dreams (2014),Documentary,Underwater Dreams,2014,3.5,1
131765,O Que Há De Novo No Amor? (2012),Drama|Romance,O Que Há De Novo No Amor?,2012,3.0,1
141472,The 50 Year Argument (2014),(no genres listed),The 50 Year Argument,2014,3.0,3
172399,My Honor Was Loyalty (2015),Drama|War,My Honor Was Loyalty,2015,2.5,1
171885,3 Times a Charm (2011),Comedy,3 Times a Charm,2011,4.25,2
163234,Refuge (2010),Drama|Romance,Refuge,2010,5.0,1
172937,Oceans Rising (2017),Sci-Fi,Oceans Rising,2017,3.0,2
184047,Alien Domicile (2017),Horror,Alien Domicile,2017,2.75,2
185305,The Lullaby (2017),Horror,The Lullaby,2017,5.0,1
197219,Crazy Wedding (2018),Comedy,Crazy Wedding,2018,3.5,1
149721,Asian School Girls (2014),Action|Drama|Thriller,Asian School Girls,2014,1.63,4
195405,On the Seventh Day (2017),Drama,On the Seventh Day,2017,3.5,3
129366,The Adopted (2011),Drama,The Adopted,2011,3.08,6
132138,The Woman with the 5 Elephants (2010),Documentary,The Woman with the 5 Elephants,2010,3.75,2
138122,Cinemanovels (2013),Comedy|Drama|Romance,Cinemanovels,2013,3.25,2
154694,Ciudad Delirio (2014),Comedy|Romance,Ciudad Delirio,2014,2.75,2
175173,Give Me Future: Major Lazer in Cuba (2017),Documentary,Give Me Future: Major Lazer in Cuba,2017,5.0,1
184031,Love: Yeu (2015),Romance,Love: Yeu,2015,4.0,1
184247,Fikkefuchs (2017),Comedy|Drama,Fikkefuchs,2017,2.5,1
189793,The Bridges of Sarajevo (2014),Documentary|Drama,The Bridges of Sarajevo,2014,2.5,1
195089,1 Out of 7 (2012),Drama,1 Out of 7,2012,3.25,2
200236,The Belly of the Whale (2018),Crime|Drama,The Belly of the Whale,2018,3.0,1
200924,"You, Me and Us (2012)",Comedy,"You, Me and Us",2012,3.0,2
140224,Filmage: The Story of Descendents/All,Documentary,Filmage: The Story of Descendents/All,,4.38,4
162070,3 Days of Normal (2012),Children|Comedy|Romance,3 Days of Normal,2012,3.25,2
178445,Too Sane for This World (2011),Documentary,Too Sane for This World,2011,5.0,1
189073,Happily Ever After (2016),Drama,Happily Ever After,2016,5.0,1
101335,Stolen Seas (2012),Adventure|Crime|Documentary,Stolen Seas,2012,3.5,10
120200,Final: The Rapture (2013),Thriller,Final: The Rapture,2013,2.5,3
172095,Het Bombardement (2012),Drama|Romance|War,Het Bombardement,2012,3.0,3
177271,The Chamber (2016),Thriller,The Chamber,2016,4.0,2
177307,Menorca (2016),Drama,Menorca,2016,1.25,2
186265,Family Fever (2014),Comedy|Drama,Family Fever,2014,3.0,1
197255,Octav (2017),Drama,Octav,2017,3.0,2
137731,The Worst Year of My Life (2015),(no genres listed),The Worst Year of My Life,2015,5.0,1
138188,Roxie (2014),(no genres listed),Roxie,2014,5.0,1
148298,Awaken (2013),Drama|Romance|Sci-Fi,Awaken,2013,5.0,3
167284,OMG... We're in a Horror Movie (2015),Comedy|Horror,OMG... We're in a Horror Movie,2015,5.0,1
177319,No Way to Live (2016),Crime|Drama|Thriller,No Way to Live,2016,5.0,1
196019,The Lotus (2018),Action|Horror|Sci-Fi,The Lotus,2018,3.5,2
175153,Cries from Syria (2017),Documentary,Cries from Syria,2017,3.5,1
175963,The Jazz Loft According to W. Eugene Smith (2016),(no genres listed),The Jazz Loft According to W. Eugene Smith,2016,3.75,2
178703,How to Dance in Ohio (2015),Documentary|Drama,How to Dance in Ohio,2015,4.0,1
189775,Kissing Candice (2017),Drama|Thriller,Kissing Candice,2017,3.0,1
191807,Still Alive (2016),Drama,Still Alive,2016,2.5,1
199109,My Hindu Friend (2015),Drama,My Hindu Friend,2015,2.5,2
178409,There Is a New World Somewhere (2015),Adventure|Drama|Romance,There Is a New World Somewhere,2015,5.0,1
178455,Under the Turban (2016),Documentary,Under the Turban,2016,5.0,1
187801,No Manifesto: A Film About Manic Street Preachers (2015),Documentary,No Manifesto: A Film About Manic Street Preachers,2015,3.0,1
200844,Feng Shui (2018),Drama,Feng Shui,2018,3.0,2
166504,Summer Games (2011),Drama,Summer Games,2011,3.5,2
106363,Lumihiutalemuodostelma (2012),Comedy|Drama,Lumihiutalemuodostelma,2012,3.5,1
196373,The Appearance (2018),Horror|Thriller,The Appearance,2018,2.33,3
198653,Sharkenstein (2016),Horror,Sharkenstein,2016,2.75,4
105157,Supporting Characters (2012),Comedy|Romance,Supporting Characters,2012,3.38,8
140801,Kano (2014),Drama,Kano,2014,3.5,1
151935,Deep Powder (2013),Drama|Thriller,Deep Powder,2013,2.5,1
167578,The Third Party (2016),Comedy|Romance,The Third Party,2016,3.25,2
171623,Tomato Red (2017),Drama|Thriller,Tomato Red,2017,4.0,2
181581,Godless (2015),Children|Drama,Godless,2015,3.0,2
194028,Owned: A Tale of Two Americas (2018),Documentary,Owned: A Tale of Two Americas,2018,2.0,1
196721,Flemish Heaven (2016),Drama,Flemish Heaven,2016,3.0,2
197727,Mater (2017),Drama,Mater,2017,3.5,2
198625,Rock Steady Row (2018),Drama,Rock Steady Row,2018,2.0,1
202783,In My Room (2018),(no genres listed),In My Room,2018,2.5,1
155593,Pawn's Move,(no genres listed),Pawn's Move,,4.25,2
189263,The Choking Game (2014),Drama,The Choking Game,2014,1.5,1
148250,L'Art de la fugue (2015),Comedy,L'Art de la fugue,2015,2.5,1
162520,Las ovejas no pierden el tren (2015),Comedy,Las ovejas no pierden el tren,2015,2.5,1
170579,That's Not Us (2015),Drama,That's Not Us,2015,3.5,1
183175,Tale of a Lake (2016),Documentary,Tale of a Lake,2016,3.0,4
184783,The Companion (2016),Drama,The Companion,2016,3.25,2
188961,A Farewell to Jinu (2015),Comedy,A Farewell to Jinu,2015,3.0,1
189693,Gurrumul (2018),Documentary,Gurrumul,2018,4.17,3
190139,Nobody's Watching (2017),(no genres listed),Nobody's Watching,2017,2.75,2
196565,Clara's Ghost (2018),Children|Comedy|Drama|Thriller,Clara's Ghost,2018,3.5,1
197147,Israfil (2017),Children|Drama,Israfil,2017,3.5,2
198029,Before the World Ends (2010),Adventure|Drama,Before the World Ends,2010,3.0,1
204720,Writers Retreat (2015),(no genres listed),Writers Retreat,2015,2.5,1
205717,Rosa Morena (2011),Drama,Rosa Morena,2011,2.5,1
187581,Ambrosia (2012),Drama,Ambrosia,2012,5.0,1
189079,God Don't Make the Laws (2011),Drama,God Don't Make the Laws,2011,3.75,2
96288,"Rites of May, The (Itim) (1977) ",Drama|Horror|Thriller,"Rites of May, The",Itim) (1977) ,2.5,3
137682,Good Night (2013),Comedy|Drama,Good Night,2013,3.5,3
158424,The Builder (2010),(no genres listed),The Builder,2010,2.5,2
163843,Francis: Pray for Me (2015),Drama,Francis: Pray for Me,2015,2.5,1
171311,The Loner (2016),Action|Thriller,The Loner,2016,4.0,2
179209,Desiree (2016),Crime|Drama|Thriller,Desiree,2016,3.0,1
188501,The Sinkholes (2012),Drama,The Sinkholes,2012,2.5,1
195819,Abulele (2015),Adventure|Children|Fantasy,Abulele,2015,4.0,1
196123,The Neighborhood (2017),Drama,The Neighborhood,2017,3.0,2
175095,The Exhibitionists (2012),Drama,The Exhibitionists,2012,5.0,1
169554,Trevor Moore: High In Church (2015),Comedy,Trevor Moore: High In Church,2015,5.0,1
123046,The Tsunami and the Cherry Blossom (2011),Documentary,The Tsunami and the Cherry Blossom,2011,3.5,1
124077,The Trip to Bountiful (2014),Drama,The Trip to Bountiful,2014,2.0,1
159215,Umrika (2015),Comedy|Drama,Umrika,2015,3.5,2
187569,Plan de table (2012),Comedy|Romance,Plan de table,2012,2.5,2
205691,Mai Ratima (2012),Drama|Romance,Mai Ratima,2012,3.0,1
117454,The Magic Crystal (2011),Adventure|Animation|Children|Comedy|Fantasy,The Magic Crystal,2011,3.75,2
150558,AWOL-72 (2015),Thriller,AWOL-72,2015,2.75,2
110136,Amazonia (2013),Adventure|Documentary,Amazonia,2013,3.25,2
151804,X: Past Is Present (2015),Mystery,X: Past Is Present,2015,2.83,3
175079,Hidden in the Woods (2012),Action|Drama|Horror|Thriller,Hidden in the Woods,2012,2.0,1
185497,Brexitannia (2017),Documentary,Brexitannia,2017,5.0,1
191245,Number 55 (2014),Drama|War,Number 55,2014,4.25,2
192821,Seed: The Untold Story (2016),Documentary,Seed: The Untold Story,2016,2.5,1
195661,Blue Hole (2012),Fantasy|Horror,Blue Hole,2012,2.0,1
179237,Love by Design (2014),Romance,Love by Design,2014,4.17,3
182685,April Apocalypse (2013),Comedy|Horror|Romance,April Apocalypse,2013,1.5,1
191021,"Rich Man, Poor Woman in New York",(no genres listed),"Rich Man, Poor Woman in New York",,3.0,1
165949,You Will Know What to Do With Me (2016),Drama,You Will Know What to Do With Me,2016,3.75,2
158392,"Gangsters, Guns and Zombies (2012)",Horror,"Gangsters, Guns and Zombies",2012,2.25,2
103036,No and Me (No et moi) (2010),Drama,No and Me,No et moi) (2010,3.17,3
133651,El Medico: The Cubaton Story (2012),Documentary,El Medico: The Cubaton Story,2012,3.25,2
168560,Die Beautiful (2016),Comedy|Drama,Die Beautiful,2016,3.9,5
183193,Bendito Machine V: Pull the trigger (2014),Animation,Bendito Machine V: Pull the trigger,2014,3.5,1
185179,Born to Fly: Elizabeth Streb vs. Gravity (2014),Documentary,Born to Fly: Elizabeth Streb vs. Gravity,2014,4.0,1
190343,El mundo es suyo (2018),Comedy,El mundo es suyo,2018,2.5,1
190435,64: Part 1 (2016),Mystery,64: Part 1,2016,4.0,1
